image_name,pore_id,area_px,bbox_r0,bbox_c0,bbox_r1,bbox_c1,p,A,w,b,c,a,m,Lb,Wb,dH,pHull,Ahull,ece,L_maj,L_min,d_BC,feret_major,feret_minor,w_f,DL_Circ,DL_Rec,DL_Com,DL_Elo,CI_Circ,CI_AR,CI_Con,CI_Sol,LL_Circ,LL_AR,LL_Elo,LL_Con,LL_Sol,LI_AR,LI_Con,LI_Sol,SC_Circ,SC_Rec,SC_ARF,SC_AR,FF,Reg
S1_Grao_2,103,1083,220,220,254,306,273.889394,1083.000000,31.466475,85.509008,116.659245,62.000000,12.931034,86.000000,38.000000,37.133791,211.781746,2093.000000,216.136832,94.371504,23.780389,86.209048,87.209048,31.466475,85.509008,2.347773,1.170713,0.402502,4.794667,0.181421,3.968459,0.789139,0.517439,0.425936,0.441860,0.558140,0.773238,0.517439,0.251987,0.773238,0.517439,0.185538,0.402502,0.367990,2.717464,0.181421,0.013548
S1_Grao_2,105,460,226,1020,249,1050,99.296465,460.000000,20.871033,28.144271,76.029800,28.000000,16.607143,28.000000,27.000000,24.201037,90.083261,530.000000,89.261499,30.515182,20.757649,30.265492,31.265488,20.871033,28.144271,1.306020,1.012913,0.783112,1.686022,0.586273,1.470069,0.898939,0.867925,0.765685,0.964286,0.035714,0.907215,0.867925,0.680240,0.907215,0.867925,0.639400,0.783112,0.741573,1.348485,0.586273,0.293560
S1_Grao_2,106,641,227,1221,302,1291,242.877200,641.000000,21.761487,96.485345,89.749895,57.000000,6.546392,96.000000,31.000000,28.568279,222.534055,1690.000000,240.829188,118.867088,20.093403,96.674712,97.674601,21.761487,96.485345,2.706156,1.026992,0.305287,8.707087,0.136551,5.915727,0.991568,0.379290,0.369528,0.322917,0.677083,0.916241,0.379290,0.169041,0.916241,0.379290,0.087326,0.305287,0.225542,4.433766,0.136551,0.003640
S1_Grao_2,107,96,230,1200,245,1209,45.355339,96.000000,8.049845,15.652476,34.732860,16.000000,5.875000,12.000000,12.000000,11.055813,42.041631,109.000000,42.197085,16.420728,8.075940,15.811388,16.811348,8.049845,15.652476,1.305834,0.956770,0.761905,2.723404,0.586441,2.033290,0.930366,0.880734,0.765794,1.000000,0.000000,0.926939,0.880734,0.491814,0.926939,0.880734,0.488924,0.761905,0.514286,1.944444,0.586441,0.218457
S1_Grao_2,111,59,241,924,251,933,32.041631,59.000000,5.656854,10.606602,27.228953,11.000000,5.090909,10.000000,6.000000,8.667245,32.041631,63.000000,30.957812,12.046732,6.468988,11.180340,12.180333,5.656854,10.606602,1.176749,0.985081,0.983333,2.160714,0.722159,1.862228,0.966175,0.936508,0.849799,0.600000,0.400000,1.000000,0.936508,0.536991,1.000000,0.936508,0.600969,0.983333,0.533333,1.875000,0.722159,0.426762
S1_Grao_2,115,873,253,1143,293,1189,149.722871,873.000000,27.954269,50.763581,104.739876,43.000000,16.730769,53.000000,28.000000,33.339738,141.438600,1076.000000,143.022197,50.671108,23.917551,54.918121,55.918074,27.954269,50.763581,1.429473,0.951010,0.615196,2.570115,0.489382,2.118574,0.955246,0.811338,0.699558,0.528302,0.471698,0.944669,0.811338,0.472016,0.944669,0.811338,0.368547,0.615196,0.550676,1.815951,0.489382,0.110957
S1_Grao_2,116,1645,255,314,340,364,336.658946,1645.000000,50.000000,85.000000,143.776492,62.000000,20.779070,82.000000,61.000000,45.765479,232.409163,3061.000000,241.940199,93.907444,34.234909,86.370430,87.347981,50.000000,85.000000,2.341544,1.246885,0.387059,2.983772,0.182388,2.743032,0.718651,0.537406,0.427069,0.743902,0.256098,0.690340,0.537406,0.364560,0.690340,0.537406,0.280767,0.387059,0.588235,1.700000,0.182388,0.019821
S1_Grao_2,118,62,266,374,284,384,50.426407,62.000000,4.162919,18.885439,27.912631,19.000000,3.368421,15.000000,13.000000,8.884866,47.112698,90.000000,48.317184,22.638305,4.327197,18.973666,19.973664,4.162919,18.885439,1.806580,1.093926,0.788618,5.640625,0.306398,5.231632,0.958172,0.688889,0.553532,0.866667,0.133333,0.934286,0.688889,0.191145,0.934286,0.688889,0.219280,0.788618,0.220430,4.536585,0.306398,0.052985
S1_Grao_2,119,289,266,1043,290,1060,78.568542,289.000000,17.062104,23.730052,60.263431,22.000000,12.000000,23.000000,17.000000,19.182446,70.769553,331.000000,70.513119,21.906889,17.845938,24.209024,25.020803,17.062104,23.730052,1.303752,0.963035,0.713784,1.833333,0.588316,1.227556,0.897473,0.873112,0.767017,0.739130,0.260870,0.900736,0.873112,0.814627,0.900736,0.873112,0.627846,0.713784,0.719008,1.390805,0.588316,0.263652
S1_Grao_2,120,435,267,442,298,471,142.651804,435.000000,27.511816,30.357866,73.934912,25.000000,15.129032,33.000000,30.000000,23.534213,105.254834,731.000000,105.949734,37.269841,27.117850,34.130531,34.837802,27.511816,30.357866,1.929424,1.232526,0.520833,1.652452,0.268624,1.374366,0.742716,0.595075,0.518289,0.909091,0.090909,0.737844,0.595075,0.727608,0.737844,0.595075,0.475459,0.520833,0.906250,1.103448,0.268624,0.066521
S1_Grao_2,121,119,267,1312,283,1324,50.769553,119.000000,8.834545,16.772831,38.670378,17.000000,6.611111,15.000000,10.000000,12.309163,47.112698,137.000000,45.571991,18.161951,8.933364,17.464249,18.464167,8.834545,16.772831,1.312880,0.991307,0.803076,2.571429,0.580163,2.033047,0.897624,0.868613,0.761684,0.666667,0.333333,0.927972,0.868613,0.491872,0.927972,0.868613,0.496772,0.803076,0.526718,1.898551,0.580163,0.231454
S1_Grao_2,123,159,284,272,296,295,62.669048,159.000000,9.848691,23.304752,44.699585,23.000000,6.666667,21.000000,15.000000,14.228320,59.355339,196.000000,58.300878,24.775963,9.596989,23.345235,24.345179,9.848691,23.304752,1.402005,0.945136,0.692746,3.450000,0.508746,2.581639,0.930298,0.811224,0.713264,0.714286,0.285714,0.947124,0.811224,0.387351,0.947124,0.811224,0.371459,0.692746,0.422604,2.366279,0.508746,0.130914
S1_Grao_2,124,166,284,680,302,705,68.568542,166.000000,7.778175,27.577164,45.672941,25.000000,5.714286,27.000000,13.000000,14.538149,67.740115,186.000000,65.742752,29.752642,7.324009,28.653098,29.652827,7.778175,27.577164,1.501295,0.969706,0.773893,4.375000,0.443678,4.062343,0.958789,0.892473,0.666092,0.481481,0.518519,0.987918,0.892473,0.246163,0.987918,0.892473,0.257439,0.773893,0.282051,3.545455,0.443678,0.088394
S1_Grao_2,128,271,292,1203,324,1233,112.267027,271.000000,12.480754,41.047815,58.356546,39.000000,6.452381,40.000000,20.000000,18.575465,101.053824,448.000000,102.001443,45.326126,11.658544,41.231056,42.230998,12.480754,41.047815,1.923812,1.048665,0.528979,6.044280,0.270193,3.887803,0.908561,0.604911,0.519801,0.500000,0.500000,0.900120,0.604911,0.257215,0.900120,0.604911,0.202969,0.528979,0.304054,3.288889,0.270193,0.029010
S1_Grao_2,129,57,296,298,305,310,34.870058,57.000000,4.713320,12.899612,26.763466,14.000000,4.142857,11.000000,8.000000,8.519076,34.870058,66.000000,33.212165,14.897783,5.130735,13.000000,13.999969,4.713320,12.899612,1.302898,0.989899,0.937500,3.379310,0.589087,2.903635,0.952455,0.863636,0.767520,0.727273,0.272727,1.000000,0.863636,0.344396,1.000000,0.863636,0.429436,0.937500,0.365385,2.736842,0.589087,0.237164
S1_Grao_2,130,259,297,1113,319,1141,94.124892,259.000000,15.570787,32.790817,57.049890,26.000000,7.647059,30.000000,19.000000,18.159544,85.840620,390.000000,87.537020,32.737396,13.547645,33.286634,34.286585,15.570787,32.790817,1.649870,0.973137,0.507267,3.400000,0.367367,2.416464,0.930009,0.664103,0.606108,0.633333,0.366667,0.911986,0.664103,0.413828,0.911986,0.664103,0.297625,0.507267,0.474852,2.105919,0.367367,0.055464
S1_Grao_2,131,267,300,1361,321,1381,76.568542,267.000000,17.322090,22.940065,57.924269,23.000000,11.333333,20.000000,20.000000,18.437868,70.769553,320.000000,71.679425,23.353952,16.509396,23.404653,24.323777,17.322090,22.940065,1.321873,0.950875,0.671918,2.029412,0.572296,1.414585,0.936147,0.834375,0.756502,1.000000,0.000000,0.924264,0.834375,0.706921,0.924264,0.834375,0.620607,0.671918,0.755102,1.324324,0.572296,0.238646
S1_Grao_2,132,62,300,1416,310,1427,35.112698,62.000000,6.145770,10.883135,27.912631,12.000000,5.250000,10.000000,8.000000,8.884866,34.284271,71.000000,33.720573,12.768737,6.748488,11.360668,12.180340,6.145770,10.883135,1.257950,1.030973,0.926961,2.285714,0.631936,1.892088,0.960353,0.873239,0.794944,0.800000,0.200000,0.976407,0.873239,0.528517,0.976407,0.873239,0.611638,0.926961,0.564706,1.770833,0.631936,0.358285
S1_Grao_2,133,92,306,252,320,264,46.426407,92.000000,8.485281,14.142136,34.001560,15.000000,6.533333,14.000000,9.000000,10.823033,43.112698,111.000000,42.316931,16.319781,8.170635,14.848569,15.560213,8.485281,14.142136,1.365420,1.025888,0.766667,2.295918,0.536374,1.997370,0.911484,0.828829,0.732375,0.642857,0.357143,0.928624,0.828829,0.500658,0.928624,0.828829,0.531286,0.766667,0.600000,1.666667,0.536374,0.218476
S1_Grao_2,134,145,307,369,324,382,53.597980,145.000000,9.899495,18.384776,42.686341,19.000000,7.684211,18.000000,11.000000,13.587484,51.112698,161.000000,50.881920,19.418977,9.781768,19.235384,20.235353,9.899495,18.384776,1.255624,0.947487,0.796703,2.472603,0.634280,1.985221,0.949325,0.900621,0.796417,0.611111,0.388889,0.953631,0.900621,0.503722,0.953631,0.900621,0.498972,0.796703,0.538462,1.857143,0.634280,0.252147
S1_Grao_2,135,565,311,87,340,127,134.066017,565.000000,20.343337,41.035416,84.261494,29.000000,13.500000,38.000000,32.000000,26.821267,112.710678,704.000000,120.035985,41.719317,20.750442,42.442029,43.378844,20.343337,41.035416,1.591071,1.092121,0.676811,2.148148,0.395022,2.010527,0.895350,0.802557,0.628507,0.842105,0.157895,0.840710,0.802557,0.497382,0.840710,0.802557,0.399362,0.676811,0.495751,2.017143,0.395022,0.106771
S1_Grao_2,136,417,316,1522,343,1558,97.710678,417.000000,15.205262,40.696437,72.389064,37.000000,10.219512,37.000000,27.000000,23.042155,90.396970,529.000000,107.849696,43.512104,14.367896,40.706265,41.705905,15.205262,40.696437,1.349799,0.873951,0.673885,3.620525,0.548860,3.028426,1.103766,0.788280,0.740851,0.729730,0.270270,0.925149,0.788280,0.330205,0.925149,0.788280,0.320423,0.673885,0.373626,2.676471,0.548860,0.118514
S1_Grao_2,137,310,318,1442,335,1486,129.480231,310.000000,13.058637,45.079130,62.414541,28.000000,6.955556,41.000000,24.000000,19.867165,104.911688,473.000000,101.733471,45.457901,11.293509,45.122057,46.122057,13.058637,45.079130,2.074520,1.113564,0.526609,4.025559,0.232362,4.025135,0.785707,0.655391,0.482039,0.585366,0.414634,0.810253,0.655391,0.248439,0.810253,0.655391,0.193863,0.526609,0.289683,3.452055,0.232362,0.023722
S1_Grao_2,139,256,326,67,350,85,71.740115,256.000000,11.401754,26.311741,56.718523,27.000000,9.629630,24.000000,17.000000,18.054067,69.254834,277.000000,70.430822,28.003677,11.855128,26.832816,27.832668,11.401754,26.311741,1.264845,0.951120,0.853333,2.803846,0.625066,2.362157,0.981749,0.924188,0.790611,0.708333,0.291667,0.965357,0.924188,0.423342,0.965357,0.924188,0.452707,0.853333,0.433333,2.307692,0.625066,0.241469
S1_Grao_2,141,697,328,1108,377,1173,232.208153,697.000000,36.674908,72.374578,93.588249,24.000000,9.589041,64.000000,54.000000,29.790065,192.166522,1830.000000,209.373575,84.049132,37.088431,72.404548,73.401608,36.674908,72.374578,2.481168,1.064692,0.262590,2.502857,0.162438,2.266182,0.901663,0.380874,0.403036,0.843750,0.156250,0.827561,0.380874,0.441271,0.827561,0.380874,0.169282,0.262590,0.506737,1.973409,0.162438,0.007221
S1_Grao_2,142,83,335,472,346,484,38.526912,83.000000,7.071068,12.020815,32.295646,12.000000,6.666667,12.000000,9.000000,10.280023,37.698485,90.000000,37.101909,13.766257,7.895702,13.022472,13.999972,7.071068,12.020815,1.192944,1.008987,0.976471,1.800000,0.702683,1.743513,0.963013,0.922222,0.838262,0.750000,0.250000,0.978497,0.922222,0.573555,0.978497,0.922222,0.623163,0.976471,0.588235,1.700000,0.702683,0.427583
S1_Grao_2,143,269,335,1175,356,1209,94.225397,269.000000,11.334066,37.423243,58.140809,37.000000,6.948718,32.000000,24.000000,18.506794,91.154329,351.000000,92.712948,39.669530,10.798013,37.576588,38.576407,11.334066,37.423243,1.620641,0.966269,0.634198,5.324723,0.380738,3.673781,0.983949,0.766382,0.617040,0.750000,0.250000,0.967407,0.766382,0.272199,0.967407,0.766382,0.242565,0.634198,0.302862,3.301837,0.380738,0.058571
S1_Grao_2,145,167,351,1360,371,1375,57.497475,167.000000,9.899495,19.091883,45.810303,19.000000,8.550000,17.000000,13.000000,14.581872,55.840620,184.000000,55.577397,20.801062,10.979689,21.189620,22.189478,9.899495,19.091883,1.255121,0.991631,0.883598,2.222222,0.634788,1.894504,0.966606,0.907609,0.796736,0.764706,0.235294,0.971184,0.907609,0.527843,0.971184,0.907609,0.473566,0.883598,0.518519,1.928571,0.634788,0.265622
S1_Grao_2,148,68,358,756,370,764,34.041631,68.000000,7.071068,10.606602,29.232058,12.000000,5.916667,10.000000,10.000000,9.304853,34.041631,73.000000,33.199426,12.778328,7.042737,12.369317,13.369314,7.071068,10.606602,1.164531,0.962843,0.906667,2.028169,0.737391,1.814398,0.975260,0.931507,0.858715,1.000000,0.000000,1.000000,0.931507,0.551147,1.000000,0.931507,0.565884,0.906667,0.666667,1.500000,0.737391,0.378332
S1_Grao_2,149,52,358,1211,368,1221,32.284271,52.000000,4.949747,10.606602,25.562693,12.000000,4.166667,10.000000,5.000000,8.136858,32.284271,59.000000,31.349464,12.703421,5.552495,11.205158,12.180333,4.949747,10.606602,1.262945,1.037656,0.990476,2.880000,0.626948,2.287876,0.971045,0.881356,0.791800,0.500000,0.500000,1.000000,0.881356,0.437087,1.000000,0.881356,0.527324,0.990476,0.466667,2.142857,0.626948,0.327456
S1_Grao_2,152,167,361,122,379,140,68.911688,167.000000,12.709363,20.570824,45.810303,20.000000,7.952381,19.000000,14.000000,14.581872,60.183766,230.000000,60.599984,23.514878,12.974487,20.591260,21.591252,12.709363,20.570824,1.504284,1.035326,0.638765,2.514970,0.441917,1.812394,0.879386,0.726087,0.664768,0.736842,0.263158,0.873346,0.726087,0.551756,0.873346,0.726087,0.501488,0.638765,0.617834,1.618557,0.441917,0.141561
S1_Grao_2,153,73,362,252,371,268,45.355339,73.000000,6.086140,16.385761,30.287705,16.000000,4.352941,13.000000,12.000000,9.640876,42.870058,100.000000,42.917250,19.080885,5.924537,16.492423,17.492422,6.086140,16.385761,1.497484,1.009157,0.732005,3.675676,0.445939,3.220654,0.946245,0.730000,0.667787,0.923077,0.076923,0.945204,0.730000,0.310496,0.945204,0.730000,0.341715,0.732005,0.371429,2.692308,0.445939,0.111546
S1_Grao_2,156,51,369,1499,379,1508,32.284271,51.000000,4.949747,10.606602,25.315705,11.000000,4.363636,11.000000,6.000000,8.058239,31.455844,56.000000,31.056309,12.787430,5.359821,11.180340,12.180333,4.949747,10.606602,1.275267,1.037656,0.971429,2.520833,0.614891,2.385794,0.961964,0.910714,0.784150,0.545455,0.454545,0.974340,0.910714,0.419148,0.974340,0.910714,0.519482,0.971429,0.466667,2.142857,0.614891,0.310298
S1_Grao_2,157,1232,371,165,416,227,211.906638,1232.000000,37.476659,64.346717,124.425755,55.000000,19.292308,56.000000,51.000000,39.605948,175.823376,1725.000000,180.717098,70.828292,30.084125,68.447060,69.447012,37.476659,64.346717,1.703077,1.040560,0.510885,2.850877,0.344772,2.354341,0.852815,0.714203,0.587173,0.910714,0.089286,0.829721,0.714203,0.424747,0.829721,0.714203,0.334820,0.510885,0.582418,1.716981,0.344772,0.058975
S1_Grao_2,158,338,380,1153,404,1188,112.610173,338.000000,16.076880,39.687695,65.172335,34.000000,8.341463,34.000000,25.000000,20.744999,100.325902,499.000000,96.618881,39.062919,14.190921,40.311289,41.311238,16.076880,39.687695,1.727883,1.009693,0.529735,4.076023,0.334943,2.752670,0.857994,0.677355,0.578743,0.735294,0.264706,0.890913,0.677355,0.363284,0.890913,0.677355,0.264834,0.529735,0.405085,2.468619,0.334943,0.046990
S1_Grao_2,160,1043,385,74,438,121,243.605122,1043.000000,37.583488,59.169902,114.484604,59.000000,19.633333,55.000000,49.000000,36.441581,170.610173,1692.000000,181.591690,68.064628,34.464873,59.682242,60.640215,37.583488,59.169902,2.127842,1.258897,0.469015,3.005093,0.220862,1.974899,0.745435,0.616430,0.469960,0.890909,0.109091,0.700355,0.616430,0.506355,0.700355,0.616430,0.372824,0.469015,0.635179,1.574359,0.220862,0.038620
S1_Grao_2,161,58,389,1115,399,1123,32.870058,58.000000,6.363961,9.899495,26.997213,10.000000,5.600000,10.000000,7.000000,8.593480,31.213203,64.000000,29.922337,11.628160,6.579337,10.770330,11.770265,6.363961,9.899495,1.217535,1.010550,0.920635,1.785714,0.674585,1.767376,0.910322,0.906250,0.821331,0.700000,0.300000,0.949594,0.906250,0.565811,0.949594,0.906250,0.636620,0.920635,0.642857,1.555556,0.674585,0.395371
S1_Grao_2,162,183,390,1492,406,1511,69.982756,183.000000,13.184369,21.354964,47.954623,20.000000,8.545455,18.000000,17.000000,15.264430,61.698485,239.000000,60.916351,20.066174,13.795685,21.470911,22.470905,13.184369,21.354964,1.459354,1.013088,0.649969,2.340426,0.469547,1.454525,0.870448,0.765690,0.685235,0.944444,0.055556,0.881624,0.765690,0.687509,0.881624,0.765690,0.505429,0.649969,0.617391,1.619718,0.469547,0.154252
S1_Grao_2,163,1864,390,1514,505,1558,209.835570,1864.000000,44.000000,115.000000,153.048080,68.000000,18.137931,113.000000,60.000000,48.716717,168.095454,3236.000000,322.735890,120.120423,36.561184,115.017390,116.017390,44.000000,115.000000,1.371043,0.659860,0.368379,3.749049,0.531983,3.285463,1.538042,0.576020,0.729371,0.530973,0.469027,0.801082,0.576020,0.304371,0.801082,0.576020,0.179403,0.368379,0.382609,2.613636,0.531983,0.035158
S1_Grao_2,165,110,395,599,406,613,44.769553,110.000000,10.606602,12.020815,37.179306,13.000000,8.538462,12.000000,12.000000,11.834541,42.284271,121.000000,39.460186,14.489339,10.050857,14.142136,15.142099,10.606602,12.020815,1.204152,0.989277,0.862745,1.522523,0.689663,1.441602,0.881407,0.909091,0.830460,1.000000,0.000000,0.944487,0.909091,0.693673,0.944487,0.909091,0.700282,0.862745,0.882353,1.133333,0.689663,0.416670
S1_Grao_2,167,571,398,787,437,827,140.267027,571.000000,23.930638,44.713210,84.707719,40.000000,12.500000,45.000000,24.000000,26.963304,125.095454,875.000000,130.744475,51.533089,22.244322,45.486262,46.486219,23.930638,44.713210,1.655894,1.021701,0.533637,3.200000,0.364699,2.316685,0.932111,0.652571,0.603903,0.533333,0.466667,0.891838,0.652571,0.431651,0.891838,0.652571,0.351387,0.533637,0.535203,1.868450,0.364699,0.068386
S1_Grao_2,168,584,402,366,430,408,134.066017,584.000000,21.613239,43.847549,85.666565,45.000000,13.288889,36.000000,36.000000,27.268515,118.225397,761.000000,123.659789,47.355546,18.644296,43.865708,44.863413,21.613239,43.847549,1.564975,1.024018,0.616237,3.386288,0.408306,2.539948,0.922380,0.767411,0.638988,1.000000,0.000000,0.881845,0.767411,0.393709,0.881845,0.767411,0.386432,0.616237,0.492918,2.028736,0.408306,0.097231
S1_Grao_2,171,223,408,1135,429,1160,91.296465,223.000000,18.117464,24.845434,52.936761,25.000000,10.560000,24.000000,21.000000,16.850294,77.254834,354.000000,79.248272,27.856532,17.765292,26.832816,27.832623,18.117464,24.845434,1.724633,1.062504,0.495406,2.367424,0.336207,1.568031,0.868032,0.629944,0.579834,0.875000,0.125000,0.846197,0.629944,0.637742,0.846197,0.629944,0.394351,0.495406,0.729207,1.371353,0.336207,0.065683
S1_Grao_2,172,2483,410,965,501,1038,315.404112,2483.000000,42.054959,100.916484,176.641723,79.000000,24.752475,99.000000,60.000000,56.226807,265.220346,3572.000000,265.619484,100.661663,39.156753,102.200783,103.200649,42.054959,100.916484,1.785558,1.103032,0.585056,3.191600,0.313655,2.570736,0.842156,0.695129,0.560049,0.606061,0.393939,0.840891,0.695129,0.388994,0.840891,0.695129,0.302676,0.585056,0.416730,2.399633,0.313655,0.055543
S1_Grao_2,173,90,411,1230,423,1241,38.284271,90.000000,7.071068,12.727922,33.629947,13.000000,6.846154,13.000000,7.000000,10.704745,38.284271,95.000000,36.425718,14.330031,8.098366,13.416408,14.416399,7.071068,12.727922,1.138398,0.966824,1.000000,1.898876,0.771634,1.769497,0.951454,0.947368,0.878427,0.538462,0.461538,1.000000,0.947368,0.565132,1.000000,0.947368,0.636620,1.000000,0.555556,1.800000,0.771634,0.491238
S1_Grao_2,174,753,415,834,473,930,287.646753,753.000000,25.523401,106.448399,97.275264,37.000000,7.056075,89.000000,60.000000,30.963678,246.391919,1974.000000,265.012112,122.215591,25.509069,106.451867,107.451844,25.523401,106.448399,2.957039,1.089804,0.277152,5.243709,0.114363,4.791064,0.921311,0.381459,0.338176,0.674157,0.325843,0.856578,0.381459,0.208722,0.856578,0.381459,0.084605,0.277152,0.239773,4.170620,0.114363,0.002682
S1_Grao_2,178,107,430,962,453,970,62.083261,107.000000,7.485394,23.079966,36.668810,22.000000,4.521739,22.000000,10.000000,11.672045,55.455844,155.000000,56.214300,26.320232,7.039042,23.086793,24.086753,7.485394,23.079966,1.693081,1.015582,0.619347,4.865385,0.348855,3.739178,0.905466,0.690323,0.590639,0.454545,0.545455,0.893250,0.690323,0.267438,0.893250,0.690323,0.255603,0.619347,0.324324,3.083333,0.348855,0.055226
S1_Grao_2,179,97,432,746,447,754,42.284271,97.000000,7.761140,14.794673,34.913292,14.000000,6.333333,15.000000,9.000000,11.113246,40.627417,104.000000,40.868162,15.366768,8.241065,15.033296,16.033183,7.761140,14.794673,1.211122,0.937325,0.844775,2.210526,0.681748,1.864658,0.966510,0.932692,0.825680,0.600000,0.400000,0.960816,0.932692,0.536291,0.960816,0.932692,0.546479,0.844775,0.524590,1.906250,0.681748,0.314730
S1_Grao_2,180,473,438,798,506,810,170.409163,473.000000,11.272940,67.970599,77.096649,67.000000,6.911765,68.000000,13.000000,24.540626,150.526912,734.000000,172.954016,79.529160,9.703955,68.007353,69.007213,11.272940,67.970599,2.210332,1.075224,0.617309,9.693617,0.204685,8.195541,1.014934,0.644414,0.452421,0.191176,0.808824,0.883326,0.644414,0.122018,0.883326,0.644414,0.130215,0.617309,0.165850,6.029536,0.204685,0.016453
S1_Grao_2,181,290,439,1427,462,1467,112.994949,290.000000,14.176795,42.482329,60.367603,34.000000,6.568182,33.000000,30.000000,19.215605,103.053824,449.000000,101.950977,45.221140,11.840409,43.462628,44.462383,14.176795,42.482329,1.871781,0.997147,0.481517,5.176471,0.285424,3.819221,0.902261,0.645880,0.534250,0.909091,0.090909,0.912022,0.645880,0.261833,0.912022,0.645880,0.195468,0.481517,0.333710,2.996610,0.285424,0.026864
S1_Grao_2,183,62,440,1125,446,1139,37.455844,62.000000,5.295136,14.120362,27.912631,15.000000,4.133333,13.000000,8.000000,8.884866,35.798990,71.000000,33.906744,15.024339,5.559324,14.142136,15.142066,5.295136,14.120362,1.341896,0.964586,0.829218,3.629032,0.555344,2.702548,0.905246,0.873239,0.745214,0.615385,0.384615,0.955765,0.873239,0.370021,0.955765,0.873239,0.394704,0.829218,0.375000,2.666667,0.555344,0.181762
S1_Grao_2,187,235,445,1185,470,1199,72.911688,235.000000,13.548388,25.210292,54.342406,25.000000,9.038462,22.000000,20.000000,17.297725,67.941125,266.000000,69.745933,26.680986,12.314432,25.961510,26.961384,13.548388,25.210292,1.341709,0.940585,0.688022,2.765957,0.555499,2.166644,0.956581,0.883459,0.745318,0.909091,0.090909,0.931828,0.883459,0.461543,0.931828,0.883459,0.443934,0.688022,0.537415,1.860759,0.555499,0.169670
S1_Grao_2,188,139,449,359,472,368,60.426407,139.000000,8.287117,22.884606,41.793845,22.000000,5.750000,23.000000,9.000000,13.303394,56.284271,164.000000,54.726308,23.596865,8.021535,23.021729,24.021521,8.287117,22.884606,1.445821,0.969250,0.732939,3.826087,0.478378,2.941689,0.905669,0.847561,0.691649,0.391304,0.608696,0.931452,0.847561,0.339941,0.931452,0.847561,0.333925,0.732939,0.362126,2.761468,0.478378,0.117081
S1_Grao_2,190,229,457,221,485,246,95.539105,229.000000,11.653451,34.043360,53.644188,26.000000,6.647059,33.000000,15.000000,17.075475,84.811183,331.000000,91.864005,35.587726,12.200321,34.205263,35.205232,11.653451,34.043360,1.780978,1.045359,0.577229,3.911504,0.315270,2.916950,0.961533,0.691843,0.561489,0.454545,0.545455,0.887712,0.691843,0.342824,0.887712,0.691843,0.249207,0.577229,0.342312,2.921311,0.315270,0.045351
S1_Grao_2,191,324,459,676,496,703,118.267027,324.000000,19.176471,40.647059,63.808339,31.000000,8.048780,36.000000,24.000000,20.310825,106.225397,534.000000,112.652590,42.377019,17.166365,40.718546,41.718479,19.176471,40.647059,1.853473,0.988466,0.415669,3.851515,0.291090,2.468608,0.952527,0.606742,0.539528,0.666667,0.333333,0.898183,0.606742,0.405087,0.898183,0.606742,0.248812,0.415669,0.471780,2.119632,0.291090,0.030105
S1_Grao_2,192,352,460,168,511,184,130.267027,352.000000,10.822349,52.255358,66.508364,49.000000,6.698113,48.000000,23.000000,21.170270,118.669048,494.000000,127.671177,53.443396,9.645550,52.392748,53.392567,10.822349,52.255358,1.958656,1.032592,0.622430,7.315493,0.260665,5.540731,0.980073,0.712551,0.510554,0.479167,0.520833,0.910968,0.712551,0.180482,0.910968,0.712551,0.163272,0.622430,0.207105,4.828467,0.260665,0.026490
S1_Grao_2,195,170,462,1157,475,1179,66.669048,170.000000,12.920960,21.092595,46.219942,20.000000,7.818182,22.000000,12.000000,14.712264,61.112698,225.000000,60.829330,23.588819,11.492594,22.360680,23.360645,12.920960,21.092595,1.442430,0.980036,0.623769,2.558140,0.480629,2.052523,0.912407,0.755556,0.693274,0.545455,0.454545,0.916658,0.755556,0.487205,0.916658,0.755556,0.432901,0.623769,0.612583,1.632432,0.480629,0.129785
S1_Grao_2,201,216,474,418,501,432,81.053824,216.000000,11.374736,28.240723,52.099290,25.000000,7.655172,24.000000,19.000000,16.583719,71.941125,279.000000,74.875401,28.479356,10.984605,28.460499,29.460431,11.374736,28.240723,1.555757,1.023007,0.672414,3.265766,0.413158,2.592661,0.923774,0.774194,0.642774,0.791667,0.208333,0.887572,0.774194,0.385704,0.887572,0.774194,0.339531,0.672414,0.402778,2.482759,0.413158,0.094326
S1_Grao_2,202,452,475,452,491,498,123.095454,452.000000,15.569389,46.324685,75.365772,43.000000,9.638298,45.000000,17.000000,23.989670,109.840620,571.000000,111.757616,46.747075,14.071631,46.389654,47.389646,15.569389,46.324685,1.633307,0.994404,0.626692,4.461369,0.374856,3.322079,0.907894,0.791594,0.612255,0.377778,0.622222,0.892321,0.791594,0.301016,0.892321,0.791594,0.267428,0.626692,0.336093,2.975369,0.374856,0.062824
S1_Grao_2,205,89,481,1346,490,1360,39.698485,89.000000,9.192388,11.313708,33.442592,10.000000,7.250000,13.000000,8.000000,10.645108,38.870058,97.000000,38.873982,13.910404,8.465647,14.142136,15.142099,9.192388,11.313708,1.187064,0.967968,0.855769,1.379310,0.709663,1.643159,0.979231,0.917526,0.842415,0.615385,0.384615,0.979132,0.917526,0.608584,0.979132,0.917526,0.566592,0.855769,0.812500,1.230769,0.709663,0.344095
